SMILES,Name,ClusterNumber
CC(=O)N(C)C1CCN(CCC(C)(C(=O)N(C)Cc2ccccc2Cl)c2ccc(Cl)c(Cl)c2)CC1,44550460,2024
CC(=O)N(C)C1CCN(CCC(C)(C(=O)N(C)Cc2ccc(F)c(C(F)(F)F)c2)c2ccc(Cl)c(Cl)c2)CC1,25222441,2025
CN(Cc1ccc(F)c(C(F)(F)F)c1)C(=O)C(C)(CCN1CCC(N2CCCC2=O)CC1)c1ccc(Cl)c(Cl)c1,25221995,2026
CCCN1CCN(c2nc3cnccc3s2)CC1,11212407,2027
C(#Cc1cccc(CN2CCOCC2)c1)CCN1CCCCC1,9944610,2028
C(#Cc1ccc(CN2CCCCC2)cc1)CCN1CCCCC1,10193212,2029
C(#Cc1ccc(CN2CCOCC2)cc1)CCN1CCCCC1,10193234,2030
C(#Cc1cccc(CN2CCCCC2)c1)CCN1CCCCC1,10286408,2031
CCOc1ccccc1N1CCN(CC(O)CN2CCC(c3ccccc3)(c3ccccc3)C2=O)CC1,44244567,2032
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,45268939,2033
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,3157,2034
N=C(NCc1ccccc1)SCCCc1cnc[nH]1,10468601,2035
NC[C@@H]1NC(=O)CNC1=O,44250141,2036
O=C1CCC(=O)N1C(CCc1ccncc1)COc1ccc(-c2cccc([N+](=O)[O-])c2)cc1,44352909,2037
Cc1ccccc1NC(=O)CC12CC3CC(CC(C3)C1)C2,5151658,2038
COc1ccc(C)c(NC(=O)CC23CC4CC(CC(C4)C2)C3)c1,9926842,2039
COc1cccc(NC(=O)CC23CC4CC(CC(C4)C2)C3)c1C,20660020,2040
COc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,44352968,2041
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(Cl)ccc1Cl,18209153,2042
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(Cl)c1Cl,8923923,2043
O=c1scc(O)n1C(CCc1ccncc1)COc1ccc(-c2cccc([N+](=O)[O-])c2)cc1,53712172,2044
O=C1CCCC(=O)N1C(CCc1ccncc1)COc1ccc(-c2cccc([N+](=O)[O-])c2)cc1,44353154,2045
Clc1ccccc1CNCC12CC3CC(CC(C3)C1)C2,44352813,2046
O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1Cl,2933256,2047
O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccc(Cl)cc1Cl,5229632,2048
O=C(NCC12CC3CC(C1)CC(CNC(=O)c1ccc(Cl)cc1Cl)(C3)C2)c1ccc(Cl)cc1Cl,4423333,2049
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1ccccc1,4352323,2050
O=C(NCCC12CC3CC(CC(C3)C1)C2)c1ccccc1Cl,2930799,2051
Cc1cc(-c2cccc(S(=O)(=O)NC(=O)[C@@H](N)CC(C)C)c2)ncn1,44264915,2052
CC(C)C[C@H](N)C(=O)NS(=O)(=O)c1ccc2ccccc2c1,15226994,2053
CC(C)C[C@H](N)C(=O)NS(=O)(=O)c1cccc(-c2ccnc(N)n2)c1,44264877,2054
CC(C)C[C@H](N)C(=O)NS(=O)(=O)c1cccc(-c2cc(-c3ccccc3)nc(N)n2)c1,44264878,2055
CC(C)C[C@H](N)C(=O)NS(=O)(=O)c1cccc(-c2cccc(N)n2)c1,44264902,2056
CC(C)C[C@H](N)C(=O)NS(=O)(=O)c1cccc(-c2ccncc2)c1,44264851,2057
CC(C)C[C@H](N)C(=O)NS(=O)(=O)c1cccc(-c2ccccc2)c1,15226992,2058
CC(C)C[C@H](N)C(=O)NS(=O)(=O)c1ccccc1,44264867,2059
CC(C)C[C@H](N)C(=O)NS(=O)(=O)c1cccc(-c2ccnc(N)c2)c1,44264825,2060
Cc1cc(-c2cccc(S(=O)(=O)NC(=O)[C@@H](N)CC(C)C)c2)nc(N)n1,15226989,2061
O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1,59384235,2062
CC(C)N1CCN(c2nc3ccccc3s2)CC1,10611458,2063
C=CCN1CCN(c2nc3ccccc3s2)CC1,10515458,2064
CCCN1CCN(c2nc3ccncc3[nH]2)CC1,44593326,2065
CCCN1CCN(c2nc3cnccc3o2)CC1,11154035,2066
CCCN1CCN(c2nc3ccccc3s2)CC1,10342226,2067
CCCN1CCN(c2ncc(CCN(C)CCCCCc3ccccc3)s2)CC1,42604652,2068
CCCN1CCN(c2ncc(CCN(C)CCCc3ccccc3)s2)CC1,42604517,2069
CCCN1CCN(c2ncc(CCN(C)Cc3ccccc3)s2)CC1,42604651,2070
CCCCCN(C)CCc1cnc(N2CCN(CCC)CC2)s1,42604515,2071
CCCN(C)CCc1cnc(N2CCN(CCC)CC2)s1,42604650,2072
CCCN1CCN(c2ncc(CCN(C)C)s2)CC1,42604375,2073
CCCCC(=O)N(C)CCc1cnc(N2CCN(CCC)CC2)s1,42604372,2074
CCCN1CCN(c2ncc(CCN(C)C(=O)CC)s2)CC1,42604373,2075
CCCN1CCN(c2ncc(CCN(C)C=O)s2)CC1,42604649,2076
CCCN1CCN(c2ncc(CCNC)s2)CC1,42604370,2077
CCCN1CCN(c2ncc(CCNC=O)s2)CC1,42604368,2078
CCCN1CCN(c2ncc(CCN)s2)CC1,42604369,2079
Clc1ccc(CCCOCCCN2CCCCC2)cc1,9948102,2080
C[C@H]1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(CN5CC[N+]6(CCCCC6)CC5)c4)ccc3F)c2)CCN1,11607628,2081
C[C@H]1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(CN5CC[N+](C)(Cc6ccccc6)CC5)c4)ccc3F)c2)CCN1,11693689,2082
CCC[N+]1(C)CCN(Cc2cccc(C(=O)NCc3ccc(F)c(-c4cccc(CN5CCN[C@@H](C)C5)c4)c3)c2)CC1,11586041,2083
C[C@H]1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(C[N+]5(C)CCNCC5)c4)ccc3F)c2)CCN1,11722039,2084
CC1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(CN(C)C)c4)ccc3F)c2)CCN1,56677341,2085
CC1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(CN5CCCCC5)c4)ccc3F)c2)CCN1,56667183,2086
CC1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(CN5CCOCC5)c4)ccc3F)c2)CCN1,56675084,2087
CC1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(CN5CCN(C=O)CC5)c4)ccc3F)c2)CCN1,56681384,2088
CC1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(CN(C)CCCN(C)C)c4)ccc3F)c2)CCN1,56658238,2089
CC1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(CN5CCCN(C)CC5)c4)ccc3F)c2)CCN1,56656712,2090
CC1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(CN5CCN(CCCO)CC5)c4)ccc3F)c2)CCN1,56667198,2091
CC1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(CN5CCN(C)CC5)c4)ccc3F)c2)CCN1,56657420,2092
NC(=NCCCc1cnc[nH]1)NC(=O)CCC1CCCCC1,25149433,2093
NC(=NCCCc1cnc[nH]1)NC(=O)CCCc1ccccc1,25149427,2094
NC(=NCCCc1cnc[nH]1)NC(=O)CCc1ccccc1,25149712,2095
CC(CC(=O)NC(N)=NCCCc1cnc[nH]1)c1ccccc1,25149335,2096
NC(=NCCc1cnc[nH]1)NC(=O)CC(c1ccccc1)c1ccccc1,25150700,2097
CC(CC(=O)NC(N)=NCCCc1cnc[nH]1)C1CCCCC1,11956130,2098
NC(=NCCCc1cnc[nH]1)NC(=O)CC1CCCCC1,25149814,2099
NC(=NCCCc1cnc[nH]1)NC(=O)C1CCCCC1,25149431,2100
NC(=NCCCc1cnc[nH]1)NC(=O)CC(c1ccc(F)c(F)c1)c1nccs1,25149246,2101
NC(=NCCCc1cnc[nH]1)NC(=O)CC(c1ccccc1)c1nccs1,25149613,2102
NC(=NCCCc1cnc[nH]1)NC(=O)CC(c1ccccc1)c1ccccc1,25149521,2103
Cc1nc[nH]c1CSCC(=O)NC(N)=NCCCc1cnc[nH]1,25149519,2104
NC(=NCCCc1cnc[nH]1)NC(=O)CC(c1ccccc1)c1ccccn1,25149611,2105
NC(=NCCCc1cnc[nH]1)NC(=O)CCCCc1ccccc1,25149811,2106
NC(=NCCCc1cnc[nH]1)NC(=O)CC(c1ccc(F)cc1)c1ccccn1,25149244,2107
NC(=NCCCc1cnc[nH]1)NC(=O)CCCC1CCCCC1,25149515,2108
NC(=NCCCc1cnc[nH]1)NC(=O)Cc1ccccc1,25149425,2109
CC(C(=O)NC(N)=NCCCc1cnc[nH]1)C1CCCCC1,25149429,2110
Cc1nc[nH]c1CSCCN=C(N)NCCCc1cnc[nH]1,41376,2111
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCC[N+](C)(Cc3ccc(O)cc3)C2)s1,44589579,2112
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCC[N+](CC3CC3)(CC3CC3)C2)cc1,44589582,2113
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCC[N+]3(CCCCCC3)C2)cc1,16042745,2114
CCC(C)CNc1nccc2[nH]c3ccccc3c12,44580475,2115
c1ccc2c(c1)[nH]c1ccnc(NCC3CC3)c12,44580515,2116
c1ccc(CNc2nccc3[nH]c4ccccc4c23)cc1,12704866,2117
c1csc(CNc2nccc3[nH]c4ccccc4c23)c1,44580519,2118
CCCCNc1nccc2[nH]c3ccccc3c12,25067560,2119
c1cc(CN2CCOCC2)cc(OCC2CN(C3CCC3)CCO2)c1,44581078,2120
c1cc(OCC2CN(C3CCCC3)CCO2)ccc1CN1CCCCC1,44581099,2121
c1cc(OCC2CN(C3CCCC3)CCO2)ccc1CN1CCCC1,44581098,2122
CC(C)N1CCOC(COc2cccc(CN3CCOCC3)c2)C1,44581077,2123
c1cc(OCC2CN(C3CCC3)CCO2)ccc1CN1CCOCC1,44581059,2124
CC(C)N1CCC(COc2ncc(C(=O)c3ccc(Cl)cc3)n2C)CC1,10134089,2125
COc1ccc(N2CCc3c(-n4ccc(N5CCNC5=O)n4)cc(C)nc32)c(C)c1,11223423,2126
C[C@H]1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(CN5CC[N+](C)(C)CC5)c4)ccc3F)c2)CCN1,11556983,2127
CC(=O)c1cccc(C(=O)NCc2ccc(F)c(-c3cccc(CN4CCN[C@@H](C)C4)c3)c2)c1,11753447,2128
CCC(=O)c1cccc(C(=O)NCc2ccc(F)c(-c3cccc(CN4CCN[C@@H](C)C4)c3)c2)c1,11365314,2129
C[C@H]1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(C#N)c4)ccc3F)c2)CCN1,11249888,2130
C[C@H]1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(CN5CCNCC5)c4)ccc3F)c2)CCN1,25132856,2131
C[C@H]1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(CC5CCNCC5)c4)ccc3F)c2)CCN1,11504490,2132
C[C@H]1CN(S(=O)(=O)C[C@]23CC[C@H](CC2=O)C3(C)C)CCN1c1ncc(C(F)(F)F)cc1F,44570180,2133
C[C@H]1CN(S(=O)(=O)C[C@]23CC[C@H](C[C@@H]2O)C3(C)C)CCN1c1ncc(C(F)(F)F)cc1F,25265835,2134
CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(c3ccc(C(F)(F)F)cn3)CC1)C(=O)C2,27307547,2135
CCCCc1nc2cc(S(=O)(=O)NCCC)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,44570217,2136
CCCCNS(=O)(=O)c1ccc2c(c1)nc(CCCC)n2Cc1ccc(-c2ccccc2C(=O)O)cc1,44570265,2137
CCCCc1nc2cc(S(=O)(=O)NC)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,44570215,2138
CCCCc1nc2cc(S(=O)(=O)NCC)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,44570216,2139
CCCCc1nc2cc(S(=O)(=O)NC(C)C)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,44570264,2140
CCCCc1nc2cc(S(=O)(=O)NC(C)(C)C)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,44570266,2141
CCCCc1nc2cc(S(=O)(=O)NC3CCCCC3)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,44570305,2142
CCCCc1nc2cc(S(=O)(=O)O)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,44570306,2143
CCCCc1nc2ccccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,4110026,2144
CCCCc1nc2cc(S(N)(=O)=O)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,44570214,2145
CN1CCc2ccccc2Cc2ccc(O)c(Cl)c2CC1,11681599,2146
CCN1CCc2ccccc2Cc2ccc(O)cc2CC1,44561317,2147
CN1CCc2ccccc2Cc2ccc(O)cc2CC1,11558055,2148
CN1CCc2ccccc2Cc2ccccc2CC1,5249956,2149
COc1ccc2c(c1)CCN(C)CCc1ccccc1C2,44408818,2150
CN1CCCc2ccccc2Cc2ccc(O)cc2CC1,17755867,2151
Oc1ccc2c(c1)CCNCCc1ccccc1C2,24863698,2152
CN1CCCc2c([nH]c3ccccc23)Cc2ccccc2CC1,16090821,2153
CCCCC(=O)Nc1ccc2c(c1)nc(CCCC)n2Cc1ccc(-c2ccccc2C(=O)O)cc1,25112614,2154
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,2541,2155
CCCCc1nc2cc(NC(=O)CC)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,25110812,2156
CCCCc1nc2cc(NC(=O)CCC)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,15069306,2157
CCCCc1nc2cc(NC(=O)c3ccccc3)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,25112615,2158
CCCCc1nc2cc(NC(=O)c3ccccc3Cl)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,25112616,2159
CCCCc1nc2cc(NC(=O)c3ccc(Cl)cc3)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,25112617,2160
CCCCc1nc2cc(N)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,10250336,2161
CCCCc1nc2cc(NC(C)=O)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,10094851,2162
Cc1nnn2c1-c1ccc(-c3ccc(N)nc3)cc1N(c1ccc(Cl)cc1)CC2,126564470,2163
O=C(Cc1csc2ccc(Cl)cc12)N1CCC[C@H](c2ccccc2)[C@@H]1CN1CCCC1,25067045,2164
CNc1cccc(NC(=O)CN2C(=O)N(CC(=O)C(C)(C)C)c3ccccc3N(C3CCCCC3)C2=O)c1,44451920,2165
CC(C)(C)C(=O)CN1C(=O)N(CC(=O)Nc2cccc(CCC(=O)O)c2)C(=O)N(C2CCCCC2)c2ccccc21,44451622,2166
CC(C)(C)C(=O)CN1C(=O)N(CC(=O)Nc2cccc(-c3nc(=O)o[nH]3)c2)C(=O)N(C2CCCCCC2)c2ccccc21,9873207,2167
Cc1nc(-c2cccc(NC(=O)CN3C(=O)N(CC(=O)C(C)(C)C)c4ccccc4N(C4CCCCC4)C3=O)c2)cs1,44451877,2168
CC(C)(C)C(=O)CN1C(=O)N(CC(=O)Nc2cccc(CC(=O)O)c2)C(=O)N(C2CCCCCC2)c2ccccc21,44451843,2169
CC(C)(C)C(=O)CN1C(=O)N(CC(=O)Nc2cccc(SCC(=O)O)c2)C(=O)N(C2CCCCCC2)c2ccccc21,44451581,2170
CN(c1cccc(NC(=O)CN2C(=O)N(CC(=O)C(C)(C)C)c3ccccc3N(C3CCCCC3)C2=O)c1)c1nnn[nH]1,44451547,2171
CC(C)(C)C(=O)CN1C(=O)N(CC(=O)Nc2cccc(-c3nc(=O)o[nH]3)c2)C(=O)N(C2CCCCC2)c2ccccc21,44451922,2172
CC(C)(C)C(=O)CN1C(=O)N(CCCC(=O)Nc2cccc(-c3nc(=O)o[nH]3)c2)C(=O)N(C2CCCCC2)c2ccccc21,44451898,2173
O=C(CN1C(=O)N(CC(=O)N2CCCC2)c2ccccc2N(c2ccccc2)C1=O)Nc1cccc(C(=O)O)c1,44451523,2174
CCCCn1c2ncccc2c(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,24828707,2175
CCCCn1c(=O)c2cccnc2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,24827770,2176
Cc1cc(NC(=O)OC(C)C)nn1Cc1cc(Cl)ccc1OCc1ccccc1,11962967,2177
Cc1cc(NC(=O)OC(C)(C)C)nn1Cc1cc(Cl)ccc1OCc1ccccc1,11963255,2178
CCCc1nc2cccc(C(=O)OC)c2n1Cc1ccc(-n2cccc2-c2nnn[nH]2)cc1,44438865,2179
COC(=O)c1cccc2nc(C)n(Cc3ccc(-n4cccc4-c4nnn[nH]4)cc3)c12,44438869,2180
CCc1nc2cccc(C(=O)O)c2n1Cc1ccc(-n2cccc2C(=O)O)cc1,44438901,2181
CCCCc1nc2cccc(C(=O)OCC)c2n1Cc1ccc(-n2cccc2-c2nnn[nH]2)cc1,44438870,2182
CCCc1nc2cccc(C(=O)O)c2n1Cc1ccc(-n2cccc2-c2nnn[nH]2)cc1,44438880,2183
Cc1nc2cccc(C(=O)O)c2n1Cc1ccc(-n2cccc2C(=O)O)cc1,44438902,2184
CCc1nc2cccc(C(=O)OC)c2n1Cc1ccc(-n2cccc2-c2nnn[nH]2)cc1,44438868,2185
CCCCc1nc2cccc(C(=O)O)c2n1Cc1ccc(-n2cccc2C(=O)O)cc1,44438885,2186
CCCCc1nc2cccc(C(=O)O)c2n1Cc1ccc(-n2cccc2-c2nnn[nH]2)cc1,15224471,2187
CCCc1nc2cccc(C(=O)OCC)c2n1Cc1ccc(-n2cccc2-c2nnn[nH]2)cc1,44438872,2188
CCCCc1nc2cccc(C(=O)OC)c2n1Cc1ccc(-n2cccc2-c2nnn[nH]2)cc1,17748251,2189
CCCc1nc2cccc(C(=O)O)c2n1Cc1ccc(-n2cccc2C(=O)O)cc1,44438900,2190
CCc1ccccc1N(CC(=O)NCCc1ccc(OC)c(OC)c1)S(=O)(=O)c1ccc(C)cc1,2288900,2191
O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCC3)cc2)C(=O)C1,15987008,2192
O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1,15986917,2193
C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3)CC2=O)cc1,24748992,2194
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(C2CCNCC2)ccc1Cl,23729666,2195
Cc1nnc(OC2CCNCC2)cc1C(=O)NCC12CC3CC(CC(C3)C1)C2,23729985,2196
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CC3CNCC(C2)O3)ccc1Cl,18381562,2197
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(NC2CCNCC2)ccc1Cl,23729768,2198
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2C[C@@H]3C[C@H]2CN3)ccc1Cl,23729769,2199
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CC2CCNCC2)ccc1Cl,18381542,2200
O=C(NCC12CC3CC(CC(C3)C1)C2)c1nc(OC2CCCNC2)ncc1Cl,23729879,2201
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(NC2CCCNC2)ccc1Cl,18336923,2202
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(CN2CCCCC2)c1Cl,44434667,2203
Cc1sc(CN2CCNCC2)cc1C(=O)NCC12CC3CC(CC(C3)C1)C2,23729878,2204
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ccc1Cl,9908306,2205
O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccc(CN2CCCCC2)cc1Cl,44434668,2206
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CC2CCCNC2)ccc1Cl,18381535,2207
Cc1ccc(C(=O)N2CC3CNCC(C2)O3)cc1C(=O)NCC12CC3CC(CC(C3)C1)C2,11282041,2208
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl,10046647,2209
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OC2CCNCC2)ccc1Cl,9803225,2210
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,11440492,2211
COc1cc2nc(N3CCN(C(=O)c4ccc(C(C)=O)o4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,44428847,2212
COc1ccc(C(=O)N2CCN(c3nc(N)c4cc(OC)c(OC)cc4n3)[C@@H]3CCCC[C@@H]32)o1,44428846,2213
COc1cc2nc(N3CCN(C(=O)c4ccccc4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,44428851,2214
COc1cc2nc(N3CCN(C(=O)c4ccc(C)o4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,16721032,2215
COc1cc2nc(N3CCN(C(=O)c4ccc(Br)o4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,44428845,2216
COc1cc2nc(N3CCN(C(=O)c4cccs4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,44428848,2217
COc1cc2nc(N3CCN(C(=O)c4ccco4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,132266,2218
O=C(O)c1cccc(C2=C(c3cc(Cl)ccc3OCc3ccc(F)cc3F)CCC2)n1,10238338,2219
COc1cc(C(=O)N(CCCc2ccccc2)Cc2ccc(CC(=O)O)cc2)cc(OC)c1C,66775043,2220
COc1cc([C@@H](O)[C@@H](CC2Cc3ccccc3C2)Cn2ccc(CCC(=O)O)c2)cc(OC)c1C,11317548,2221
O=C(C[C@@H](NS(=O)(=O)c1ccc2ccccc2c1)c1ccccc1)N[C@@H]1CCOc2cc(CN3CCCCC3)ccc21,16108961,2222
COc1nsc(OCCOCCOCCOCCOc2nsnc2C2C=CCCN2C)n1,44418764,2223
COc1nsnc1OCCOCCOCCOCCOc1nsnc1C1=CCCN(C)C1,9913341,2224
COc1nsnc1OCCOCCOCCOCCOCCOc1nsnc1C1=CCCN(C)C1,16094788,2225
COc1cccc(/C(=C/CNC(=O)C2CCC2)c2ccccc2)c1,16094585,2226
Cc1cc(C)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)NC(C)(C)C(=O)N4CCN(C(=N)NCCCN)CC4)c3Cl)c2n1,10418252,2227
Cc1ccc2cccc(OCc3c(Cl)ccc(S(=O)(=O)NC(C)(C)C(=O)N4CCN(C(=N)NCCCN)CC4)c3Cl)c2n1,10418495,2228
Cc1ccc2cccc(OCc3c(Cl)ccc(S(=O)(=O)NC(C)(C)C(=O)N4CCN(CCCCCCN=C(N)N)CC4)c3Cl)c2n1,10260476,2229
Cc1ccc2cccc(OCc3c(Cl)ccc(S(=O)(=O)NC(C)(C)C(=O)N4CCN(C(=N)N)CC4)c3Cl)c2n1,10008626,2230
Cc1ccc2cccc(OCc3c(Cl)ccc(S(=O)(=O)NC(C)(C)C(=O)N4CCN(C(=O)CN5CCNCC5)CC4)c3Cl)c2n1,11506007,2231
Cc1ccc2cccc(OCc3c(Cl)ccc(S(=O)(=O)NC(C)(C)C(=O)N4CCN(CCCCCCN)CC4)c3Cl)c2n1,10056816,2232
Cc1ccc2cccc(OCc3c(Cl)ccc(S(=O)(=O)NC(C)(C)C(=O)N4CCN(C(=N)NCCCCCCN)CC4)c3Cl)c2n1,10349694,2233
Cc1ccc2cccc(OCc3c(Cl)ccc(S(=O)(=O)NC(C)(C)C(=O)N4CCN(CCN=C(N)N)CC4)c3Cl)c2n1,11527838,2234
COc1nc2ccccc2nc1C(=O)Nc1cc(CN2CCN(C)CC2)c(O)c(N2CCN(C)CC2)c1,44411323,2235
CCOc1nc2ccccc2nc1C(=O)Nc1ccc(O)c(CN2CCNCC2)c1,44411028,2236
CCN1CCN(Cc2cc(NC(=O)c3nc4ccccc4nc3OC)cc(N3CCN(CC)CC3)c2O)CC1,44411327,2237
CCOc1nc2ccccc2nc1C(=O)Nc1ccc(O)c(CN2CCN(CC)CC2)c1,44410968,2238
COc1nc2ccccc2nc1C(=O)Nc1ccc(O)c(CN2CCCC2)c1,44411162,2239
COc1nc2ccccc2nc1C(=O)Nc1ccc(O)c(CN2CCOCC2)c1,44411259,2240
COc1nc2ccccc2nc1C(=O)Nc1ccc(O)c(CN2CCNCC2)c1,44411485,2241
COc1nc2ccccc2nc1C(=O)Nc1ccc(O)c(CN2CCCCC2)c1,44411331,2242
CCOc1nc2ccccc2nc1C(=O)Nc1ccc(O)c(CN2CCN(C)CC2)c1,44410999,2243
CCN1CCN(Cc2cc(NC(=O)c3nc4ccccc4nc3OC)ccc2O)CC1,44411023,2244
COc1nc2ccccc2nc1C(=O)Nc1ccc(O)c(CN2CCN(C)CC2)c1,11647169,2245
CCOc1nc2ccccc2nc1C(=O)Nc1ccc(O)c(CN2CCCC2)c1,44411293,2246
COc1nc2ccccc2nc1C(=O)Nc1cc(CN2CCNCC2)c(O)c(N2CCNCC2)c1,44411172,2247
CCOc1nc2ccccc2nc1C(=O)Nc1ccc(O)c(CN2CCCCC2)c1,44411007,2248
CNc1cccc(NC(=O)N[C@@H]2N=C(c3ccccn3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1,9870520,2249
CNc1cccc(NC(=O)CN2N=C(c3ccccn3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1,11705988,2250
CCOCCNc1cccc(NC(=O)CN2N=C(C3CCCCC3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1,11592162,2251
CC(C)(C)C(=O)CN1C(=O)N(CC(=O)Nc2cccc(N3CCCC3)c2)N=C(C2CCCCC2)c2ccccc21,11613982,2252
CC(C)(C)C(=O)CN1C(=O)N(CC(=O)Nc2cccc(O)c2)N=C(C2CCCCC2)c2ccccc21,11712880,2253
CC(C)(C)C(=O)CN1C(=O)N(CC(=O)Nc2cccc(C(=O)O)c2)N=C(C2CCCCC2)c2ccccc21,11527738,2254
CNc1cccc(NC(=O)CN2N=C(c3ccccc3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1,11663308,2255
CC(C)(C)C(=O)CN1C(=O)N(CC(=O)Nc2cccc(CO)c2)N=C(C2CCCCC2)c2ccccc21,11656338,2256
CC(C)(C)C(=O)CN1C(=O)N(CC(=O)Nc2cccc(-n3ccnc3)c2)N=C(C2CCCCC2)c2ccccc21,11642370,2257
CNc1cccc(NC(=O)CN2N=C(c3ccccn3)c3ccccc3N(CC(=O)N3CCCC3)C2=O)c1,11699148,2258
CNc1cccc(NC(=O)CN2N=C(C3CCCCC3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1,11605814,2259
CN(C)c1cccc(NC(=O)CN2N=C(C3CCCCC3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1,11663565,2260
CNCCN(C)c1cccc(NC(=O)CN2N=C(C3CCCCC3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1,11584903,2261
