,MTOR,LRRK2,ROS1,CIT,TRPM6,MYLK,MRCKA,GCN2(KinDom2S808G),PIK3C2B,ALK,MYO3A,MAP3K4,MAST1,DMPK2,MAP3K1,PIK3C2G,DAPK1,MST1R,MET,INSR,ASK1,FLT4,TNIK,ROCK1,ERBB3,FLT1,YSK4,STK36,GAK,INSRR,QSK,NEK1,SLK,TAOK2,HIPK3,TYK2(JH1domain-cata,ABL1(E255K),BIKE,TIE2,JAK2(JH1domain-cata,LATS1,PIK3CG,PDGFRA,FAK,PIK3CB,PIK3CA,ULK1,BMPR2,TNK2,CDKL5,EPHB6,EPHA5,PYK2,PRP4,MERTK,FLT3,PKN2,EPHA3,NEK9,ERN1,KIT,PLK4,LOK,LZK,MLK2,PKN1,RIPK5,CASK,SIK2,DDR1,PRKD1,MAP4K3,TYRO3,MUSK,TTK,DDR2,TRKC,TNNI3K,HPK1,FER,FGFR1,MLCK,ERK5,PIK4CB,RPS6KA5(KinDom.1-N-,ZAK,MARK1,TRKA,RIPK4,BRSK1,TLK2,BRAF,DCAMKL2,ANKK1,SNRK,DYRK1A,PRKG2,IKK-beta,RSK4(KinDom.1-N-ter,PRKCE,TBK1,ERK3,PAK7,HUNK,IRAK1,NEK5,SRPK2,PLK2,PRKCD,BMX,PRKG1,RIPK1,PIP5K1C,CAMK2B,TNK1,ARK5,MELK,DCAMKL3,ADCK3,LIMK1,WEE1,NEK11,CLK3,SYK,ICK,EIF2AK1,MAP3K3,PKNB(Mtuberculosis),ZAP70,HIPK4,TAK1,PLK1,DYRK2,BLK,IRAK3,PRKCI,CDKL3,CAMKK2,GRK4,RIOK1,TGFBR2,AMPK-alpha1,PAK3,PDPK1,RIOK2,STK39,ERK8,CHEK2,CDC2L1,RIPK2,STK35,BMPR1A,NLK,PFCDPK1(Pfalciparum,PCTK2,RIOK3,STK33,ACVR2A,PRKR,VRK2,CTK,NEK3,CDK11,PKMYT1,SGK3,MST2,YANK3,BTK,GSK3A,AKT2,TRKB,CAMK1G,CHEK1,CAMK4,MAPKAPK5,ULK3,MKNK1,JNK3,IRAK4,RET,NEK4,MEK5,CSNK1G3,NEK2,MST3,NIM1,LKB1,SBK1,PIP5K2C,MKK7,DRAK1,PHKG2,PIM1,AURKA,MAPKAPK2,MEK2,CSNK2A1,MLK1,CDK9,TSSK1B,SgK110,MEK3,CDK7,CDC2L5,NEK6,STK16
10113978,5.0,5.0,6.036212172654444,5.0,5.0,5.0,5.0,5.0,5.0,5.412534203235778,5.0,5.0,5.0,5.0,5.537602002101044,5.0,5.0,5.0,5.615090597519948,5.0,5.0,7.711254100081387,5.722071875114506,5.0,5.0,7.853871964321762,6.026872146400302,6.327902142064283,6.698970004336019,5.0,5.0,5.0,6.619788758288394,6.570434579803248,5.0,,5.782835379476526,5.296559664975438,5.818194010053928,,5.0,5.0,8.504386962153752,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.697171660373783,5.0,5.0,5.0,5.240743030061056,5.793595238100913,5.0,5.0,5.0,5.0,7.7256328867411135,6.537602002101044,7.075720713938118,5.0,5.904274492767552,5.0,5.0,5.0,5.397127229528669,7.244125144327507,5.0,5.659379381312206,5.0,5.0,6.823908740944319,7.008773924307505,5.0,5.0,5.846787486224656,5.711254100081387,6.114672814019416,5.349485002168009,5.0,6.017728766960432,,5.0,5.099485002168009,5.0,5.0,5.0,5.0,6.182988724953543,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.229147988357856,5.136677139879544,5.0,5.0,5.0,5.1462566630072955,5.0,6.585026652029182,5.360623199523586,5.0,5.0,5.0,5.0,5.0,5.0,5.8505342988474105,5.0,5.0,5.0,5.327902142064283,5.0,5.0,5.768801001050522,5.0,5.0,5.0,5.0,5.0,5.0,5.671291390622846,6.096910013008056,5.0,5.0,5.0,5.0,5.0,5.522878745280337,5.0,5.0,5.0,6.214670164989233,5.0,5.0,5.0,5.390959338239811,6.236572006437063,5.0,5.166666666666667,5.356547323513812,,5.184163750790475,5.0,5.0,5.309894379144197,5.721246399047171,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.369859660399695,5.0,5.0,5.0,5.0,5.0,5.3550541008457975,5.0,5.986173673586751,5.0,6.318758762624412,5.0,6.008773924307505,5.0,5.0,5.0,5.0,5.77642098432889,5.538788043879374,5.0,5.0,5.0,5.424560129296409,5.0,5.0,5.0,6.537602002101044,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.443697499232713
25243800,8.522878745280337,6.153576540361385,5.920818753952375,5.0,5.0,5.740743030061056,5.617957321440588,5.0,6.657577319177793,5.906239639581768,5.879351306445003,5.0,5.0,5.0,5.6020599913279625,6.823908740944319,6.730541644273603,5.0,5.0,5.0,5.0,6.270303756120384,6.399806792810289,5.0,5.827032415067322,5.920818753952375,8.292429823902063,5.0,6.494850021680094,5.0,5.537602002101044,5.0,7.075720713938118,6.534931986879383,6.621622449541075,,6.4954959818403095,5.508864383480216,5.328788659588897,,5.099485002168009,7.376750709602099,6.882741358243656,5.0,7.214728530059051,6.642270439270524,5.154901959985743,7.050609993355087,5.017728766960431,5.0,5.255667963202615,6.008177483343513,5.0,5.0,5.6243604480083285,5.827149435538039,5.0,6.155227127219424,5.0,5.0,5.954672667820102,7.154901959985743,7.113509274827518,5.0,5.0,5.0,6.292429823902063,5.795880017344075,6.389423339022647,6.130768280269024,5.0,5.0,5.0,5.0,6.200659450546418,5.214670164989233,5.0,6.055517327849832,6.33889035263304,5.0,6.234895700744202,5.721848749616356,5.0,6.026872146400302,,5.7447274948966935,5.051902077625437,5.0655015487564325,6.537602002101044,7.6153113369619305,5.0,5.617132448397968,5.0,5.585026652029182,5.0,5.3191360819912035,6.2839966563652006,5.0,5.318758762624412,6.379090823894008,5.0,5.0,6.080867990402325,5.0,5.431798275933005,5.0,5.0,5.727965977824862,5.0,5.663852814355321,5.107949568983251,5.0,6.372363747448347,5.06295299324845,5.920818753952375,5.221848749616356,6.769551078621726,6.086186147616283,5.475390988664909,5.507626248426779,5.0,5.0,5.784467155171741,5.0,5.0,5.0,6.127150386698747,5.537602002101044,5.0,5.657577319177793,5.795880017344075,5.0,7.229147988357856,6.335651189448337,6.0,5.0,5.0,5.210108201691595,5.628463005255942,5.0,6.6020599913279625,5.0,5.164950007226698,5.0,5.040958607678906,5.0,5.050544672158995,5.537602002101044,5.0,7.113509274827518,6.301029995663981,7.840619124748723,6.318758762624412,,5.0,5.0,5.346787486224656,7.931956951307951,5.657577319177793,5.0,5.0,5.0,5.40135972093719,5.0,5.0,5.292513326014591,5.671674291194836,5.494850021680094,5.0,5.195008884009727,5.552841968657781,5.27463624698144,5.0,5.0,5.0,5.00436480540245,5.630055672457728,5.0,5.366531544420414,7.410287952475979,5.0,8.136677139879543,6.094713803099653,5.0,5.143932758644335,5.0,5.0,5.0,5.55395269865476,5.36383832704045,5.0,5.559593203859604,5.988858748171016,5.0,5.0,6.985105264584072,5.973845450176338,5.537602002101044,5.0,5.0,5.0,7.036212172654444,5.259637310505756,5.0,5.0,5.3979400086720375
24180719,5.0,5.0,5.0,5.0,5.0,5.234260541478872,5.0,5.886056647693163,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.33889035263304,5.250267214202963,5.0,5.0,5.721246399047171,5.0,5.537602002101044,5.0,5.0,5.0,5.0,5.292429823902063,5.0,5.191298523967831,,5.631051348411608,5.0,5.0,,5.0,5.0,6.710108201691595,5.0,5.0,5.0,5.0,5.0,5.958607314841775,5.0,5.355167182918811,5.0,5.0,5.0,5.0,5.438938560466432,5.0,5.0,5.0,5.0,5.799498802002238,5.455931955649724,5.0,5.0,5.0,5.0,5.0,5.0,6.002621527706186,5.619788758288394,5.0,5.247425010840047,5.0,5.0,5.0,5.3872161432802645,5.0,5.0,5.0,5.221848749616356,5.156872487312987,5.0,5.0,5.920818753952375,,7.387216143280264,5.0,5.0,5.0,5.0,5.0,6.750345712914613,5.045757490560676,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.292429823902063,5.0,5.0,5.0,5.0,5.0,5.6020599913279625,5.0,5.88376860324482,5.0,6.721246399047171,5.191370679121828,5.0,5.0,5.0,5.0,5.0,5.0,5.267606240177032,5.0,5.0,5.568636235841013,6.406136195231448,5.0,5.0,5.0,5.0,5.0,5.0,6.050609993355088,5.0,5.284623988107254,5.0,6.113509274827518,5.20446769648675,5.0,5.0,5.0,6.366531544420414,5.0,5.0847730510276214,5.0,,5.0,5.0,5.0,5.247425010840047,5.0,5.0,5.0,5.0,5.938074179516457,5.0,5.142667503568732,5.0,5.0,5.0,5.0,5.0,5.0,5.240415466349057,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.795880017344077,5.0553165918971805,5.301029995663981,5.0,5.0,5.0,5.0,5.0,5.573748799682391,5.0,5.0,5.0,5.4134440517701234,5.0,6.109122312673765,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.721246399047171
9884685,7.920818753952375,5.0,5.0,5.0,5.0,5.411954370472159,5.2482424982988976,5.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,7.387216143280264,5.566036427016881,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.031517051446065,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.175908789462961,,5.0,5.0,5.0,,5.0,7.795880017344075,5.0,5.0,8.269551078621726,8.705941542781142,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.139125069036363,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.455931955649724,,5.0,5.0,5.0,5.0,5.0,5.0,5.535890814005486,5.0,5.0,5.0,5.122062572163754,5.0,5.384775539310863,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.151977318549908,5.0,5.0,5.224430172959278,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.3872161432802645,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.113509274827518,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.603804155250874,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.4026041211390385,5.0,5.0,5.0,5.0,5.0,5.142667503568732,5.0,5.0,5.0
10461815,5.0,5.0,5.522878745280337,5.0,5.0,5.051186454354779,5.0,5.468521082957745,5.0,5.284318117920506,5.0,5.7447274948966935,5.0,5.0,5.0,5.0,5.113982988912431,5.698970004336019,9.281126056493683,5.3191360819912035,5.0,5.426935982160881,6.554513422050491,5.030240373690691,5.0,5.0,7.107905397309519,5.0,5.886056647693163,5.455931955649724,5.0,5.0,6.455931955649724,6.541530822230405,7.050998418648287,,5.254013557838716,6.911376081872188,5.547371975625774,,5.0,5.0,5.710108201691595,5.721246399047171,5.0,5.0,5.761439372640169,5.2076083105017466,5.0,5.0,5.179200667367015,5.068155898828917,6.040958607678906,5.585026652029182,6.422331981267469,6.563430467895849,5.0,5.0,5.0,5.0,5.5860172961895564,6.3872161432802645,6.537602002101044,5.834387609489633,5.0,5.0,5.0,5.769551078621726,5.301029995663981,7.154901959985743,5.0,6.706088414340522,5.698970004336019,5.0,5.0,5.119186407719209,6.031517051446065,5.0,6.1338031200885155,5.0,5.11359866254608,5.508864383480216,5.128258513103621,5.0,,5.0,5.110924374808178,6.494850021680094,5.0,5.0,5.0,5.0,5.929118384862106,5.0,5.0,5.0,5.0,5.0,5.3872161432802645,5.0,6.084065112859749,5.0,5.195008884009727,5.853871964321762,5.795880017344075,5.0,6.494708718762773,5.040460953811963,5.0,5.0,5.0,5.823908740944319,5.77642098432889,5.426273272348702,5.0,6.124283459090327,5.0,5.346787486224656,5.0,5.0,5.0,5.0,5.74189769559813,5.0,6.224275001013563,5.0,5.256572322361528,5.0,5.0,5.886056647693163,5.275724130399211,5.0,5.0,5.473901848012025,6.214670164989233,5.0,5.309894379144197,7.165248582947829,6.516676063144369,6.327902142064283,5.0,6.311073790496622,5.498736438980939,5.0,5.0,5.0,5.505569098677788,5.0,5.0,5.0,5.0,5.0,5.0,,6.00330397104623,6.4089353929735005,6.075720713938118,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.360623199523586,5.0,5.0,5.0,5.0,6.096910013008056,5.500563148736799,5.0,5.0,5.0,5.0,5.0,5.0,5.6020599913279625,6.256848726980074,5.0,5.853871964321762,5.206036036908363,6.221848749616356,5.140072134461064,5.060480747381382,5.585026652029182,5.0,5.3979400086720375,5.0,5.3979400086720375,5.670517578667782,5.0,5.740616249872119,5.0,5.98369061957464,5.1259059864969,5.0,5.7447274948966935,5.6777807052660805,5.0,5.0,6.886056647693163,5.0,5.0,5.318758762624412
447077,5.0,5.208684280255182,5.0,5.0,5.0,5.0,5.614887987511646,7.585026652029182,5.0,5.0,5.0,7.251811972993799,5.0,6.6020599913279625,5.0,5.0,5.0,5.6020599913279625,6.036703432250469,5.0,5.0,6.145959594765884,6.214632540628867,5.0,5.885234319177561,7.638272163982407,6.619788758288394,6.537602002101044,8.086186147616283,5.0,7.00436480540245,5.080921907623926,5.431798275933005,6.285665899202887,5.0,,8.485119213831684,5.0,6.236830361305078,,5.0,5.0,8.55284196865778,5.0,5.0,5.0,5.0,5.0,7.568636235841013,5.0,7.841346136935859,7.3400150365560775,5.301029995663981,5.0,5.0,5.955860763613974,5.0,8.161827052102979,5.0,5.0,7.591867128759841,5.0,5.7447274948966935,5.0,5.767680720452484,5.0,5.0,5.0,7.886056647693163,8.619788758288394,5.0,6.523603778477954,6.346787486224656,5.0,5.0,7.920818753952375,5.200659450546418,7.327902142064283,6.299299729609228,5.811711521471744,7.13641029351636,6.7875591816844665,5.697858910505488,5.0,,6.522878745280337,5.283783271417868,5.0,5.0,5.259565538156416,5.0,8.079648210607909,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.36407919673175,5.0,5.0,5.0,6.050609993355088,5.0,5.33889035263304,5.0,6.5431576817365436,5.0,5.455931955649724,5.0,5.0,6.443697499232713,5.0,5.0,5.0,6.804797421759959,6.538458673425912,7.196433397804215,5.522878745280337,5.0,6.3872161432802645,5.0,5.0,6.283595497483416,5.0,5.0,5.0,5.0,5.0,5.0,8.193570716180867,5.0,5.0,5.0,5.0,5.0,5.0,6.568636235841013,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.795880017344075,6.443697499232713,6.994359920300888,7.455931955649724,,5.0,5.0,5.0,8.020479303839453,5.0,5.0,5.0,5.0,5.0,7.356547323513813,5.0,5.590228032229065,5.507626248426779,6.657577319177793,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.20597718523608,5.0,6.161578632824122,5.0,7.236572006437063,5.0,6.958607314841775,5.51362634371682,5.1938200260161125,5.0,5.0,5.8191360819912035,5.62290073446746,5.0,5.0,5.0,5.097476607967354,5.0,5.901084153335549,5.0,6.3872161432802645,5.0,5.0,5.958607314841775,5.2839966563652006,5.0,5.0,5.0,5.0
9915743,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.017728766960432,5.0,5.0,5.0,7.4089353929735005,5.259637310505756,5.0,5.0,5.0,5.239651828710444,5.075720713938118,5.316205305191104,5.261439372640169,5.0,5.0,6.957653342181639,5.0,8.831326550811173,5.0,7.795880017344075,5.275724130399211,6.6020599913279625,5.337242168318426,5.0,5.0,7.180456064458132,5.125583569867366,5.0,,5.166362388732739,5.0,5.965907069126919,,5.0,5.0,5.0,5.721246399047171,5.0,5.0,5.0,5.0,6.167491087293763,5.0,5.1842806562192605,5.0,5.096910013008056,5.0,6.559593203859604,5.231015808664112,5.0,5.0,5.0,5.0,5.130436133033241,5.0,7.886056647693163,6.281283278101014,5.286907087377744,5.0,5.1938200260161125,5.0,6.069531689649953,5.0,5.888194073582151,8.650297959092331,5.0,5.0,5.0,5.0,5.0,5.0,6.84454718531193,6.26078890612996,5.0,5.0,5.0,5.0,,5.823908740944319,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0416462455361,5.0,5.638272163982407,5.0,5.0,5.0,5.0,5.079689690656103,5.0,5.0,5.0,5.0,5.0,6.33889035263304,5.795880017344075,5.0,5.0,5.0,5.636636395486714,5.0,5.0,5.292429823902063,5.0,5.0,6.6164220669589096,5.0,5.0,5.823908740944319,5.0,5.0,5.0,5.951555144900755,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.260051204658546,5.0,5.0,5.0,5.0,6.070581074285707,5.0,5.0,5.346787486224656,5.0,5.0,,5.127654432796481,5.0,6.026872146400302,5.0,5.0,5.0,5.0,5.619788758288394,5.0,5.0,5.0,6.9026041211390385,5.0646066753387045,6.795880017344075,5.0,5.0,5.0,5.083937324331266,5.2441251443275085,5.0,5.0,5.0,5.0,5.270886512862519,5.0,5.0,5.0,7.200659450546418,5.260851923409814,6.6020599913279625,8.07955789252618,5.0,5.0,5.0,5.0,5.425241376799737,6.468521082957745,5.0,5.0,5.0,5.0,7.719449308175472,5.0,5.267606240177032,5.0,5.0,5.0,5.0,5.292429823902063,5.0,5.0,5.0
11667893,5.0,5.0,5.0,6.522878745280337,5.0,5.0,5.0,5.356547323513812,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.799127458881468,5.078857335479021,5.0,5.363451010968496,7.920818753952375,6.698970004336019,5.0,5.0,5.0,5.0,5.0,5.886056647693163,5.0,5.0,,5.384253133200026,5.0,5.0,,5.0,5.0,8.020479303839453,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.218300653328581,5.0,5.0,5.0,6.0234622129455335,5.0,5.0,5.0,5.0,7.838299789899657,5.0,5.958607314841775,5.0,5.0,5.0,5.0,5.0,5.0,6.585026652029182,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.657577319177793,5.0,5.0,5.075019879559102,5.0,5.0,5.0,,8.096910013008056,5.0,5.0,5.0,5.0,5.0,6.269672915684676,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.419465807264412,5.0,5.0,5.0,5.886056647693163,5.0,5.0,5.739022213667386,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.031517051446065,5.267606240177032,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.388210492164445,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.240415466349057,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
11712649,5.0,5.0,5.508638306165727,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.783118397200064,5.0,5.0,5.0,5.0,5.2543191530828635,5.0,5.0,5.045911336513081,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.652910240151564,5.0,6.159379381312206,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.6458060052572785,5.744532446726821,5.698970004336019,5.0,6.246612231696679,5.003182342101594,5.0,6.026529612272395,5.0,5.0,5.0,6.3872161432802645,5.431798275933005,5.0,5.0,5.0,5.0,5.0,5.384775539310863,5.376750709602099,5.0,5.0,5.508638306165727,5.0,5.0,5.0,5.0,5.0,5.0,5.178273661756906,5.6392430477111315,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.4113288615113175,5.0,5.0,5.0,5.0,5.619788758288394,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.283280546415625,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.04739645735919,5.853871964321762,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.376750709602099,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.721246399047171,5.0,5.0,7.712881613268913,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
9929127,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.568636235841013,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.33889035263304,5.0,6.860623199523586,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.70802304749963,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
11485656,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.027758663924915,5.247425010840047,5.0,5.0,5.080921907623926,5.0,5.0,5.0,5.119186407719209,5.87741140299503,5.0,5.0,7.943697499232712,5.1842806562192605,5.600329725273209,5.012472442890476,8.1249387366083,6.6020599913279625,5.0,5.638272163982407,5.4089353929735005,5.0,5.0,6.346787486224656,6.026625557903092,5.212757387994135,,5.087724366609292,5.0,6.652697400533215,,5.361832945971951,5.0,8.548998554324635,5.0,5.0,5.0,5.0,5.107905397309519,5.0,5.0,6.463625117431235,5.8529790133716615,5.0,5.0,6.264500915169563,8.435769092306495,5.0,5.3274509799928715,5.0,5.0,7.95288433868853,5.638272163982407,6.337242168318426,5.0,5.0,5.0,5.0,5.0,5.0,7.236572006437063,5.0,5.7679043146795,5.0,8.0,5.0,5.42021640338319,6.6777807052660805,5.0,5.540460953811963,5.0,5.0,5.27642098432889,5.238633045988834,5.0,,5.0,5.0,5.508638306165727,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.552841968657781,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.035290537142854,5.0,5.0,5.040287727315686,5.552841968657781,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.109300714021427,5.0,5.0,5.211622502674791,5.0,5.0,5.0,5.0,5.0,5.0,7.337242168318426,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.138210492164445,5.0,5.4517188504113845,5.0,5.0,5.191456941880154,5.0,,5.1105683937315565,5.0,5.42021640338319,5.0,5.0,5.0,5.0,5.0,7.076522337490088,5.0,5.721246399047171,5.83889035263304,5.920818753952375,5.0,5.0,5.0,5.958607314841775,5.0,5.0,5.0,5.0,5.0,5.939220077906249,5.671322576761207,5.0,6.80041331496579,5.0,5.920818753952375,5.0,5.0,5.026973969207975,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.451185687199501,5.0,5.0,5.0,5.0,5.522878745280337,5.0,5.0,5.0,5.537602002101044,7.42021640338319,5.0,5.0
208908,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.173925197299173,5.0,5.0,5.0,5.0,5.0,5.0,5.1249387366083,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.83465242296024,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.481486060122113,5.0,5.0,,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.356547323513812,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.026872146400302,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.443697499232713,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.958607314841775,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.118849107837938,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
